date,bitcoin
2017-03-13,25.458333333333332
2017-03-14,64.08
2017-03-15,63.0
2017-03-16,66.16666666666667
2017-03-17,69.70833333333333
2017-03-18,77.41666666666667
2017-03-19,72.16666666666667
2017-03-20,67.79166666666667
2017-03-21,77.08
2017-03-22,76.91666666666667
2017-03-23,74.33333333333333
2017-03-24,76.83333333333333
2017-03-25,81.25
2017-03-26,68.54166666666667
2017-03-27,71.04166666666667
2017-03-28,87.64
2017-03-29,87.29166666666667
2017-03-30,81.66666666666667
2017-03-31,81.04166666666667
2017-04-01,79.625
2017-04-02,79.16666666666667
2017-04-03,86.45833333333333
2017-04-04,75.8
2017-04-05,72.125
2017-04-06,73.75
2017-04-07,73.83333333333333
2017-04-08,70.5
2017-04-09,69.91666666666667
2017-04-10,74.45833333333333
2017-04-11,79.12
2017-04-12,77.125
2017-04-13,76.91666666666667
2017-04-14,72.375
2017-04-15,66.29166666666667
2017-04-16,67.875
2017-04-17,74.25
2017-04-18,83.36
2017-04-19,78.29166666666667
2017-04-20,77.66666666666667
2017-04-21,79.20833333333333
2017-04-22,74.04166666666667
2017-04-23,71.875
2017-04-24,76.875
2017-04-25,65.6
2017-04-26,68.41666666666667
2017-04-27,70.58333333333333
2017-04-28,70.16666666666667
2017-04-29,63.375
2017-04-30,62.5
2017-05-01,80.04166666666667
2017-05-02,65.4
2017-05-03,64.54166666666667
2017-05-04,81.08333333333333
2017-05-05,76.33333333333333
2017-05-06,63.583333333333336
2017-05-07,62.125
2017-05-08,72.08333333333333
2017-05-09,56.92
2017-05-10,51.791666666666664
2017-05-11,56.125
2017-05-12,64.95833333333333
2017-05-13,68.29166666666667
2017-05-14,56.75
2017-05-15,78.25
2017-05-16,51.92
2017-05-17,43.166666666666664
2017-05-18,39.541666666666664
2017-05-19,43.291666666666664
2017-05-20,42.791666666666664
2017-05-21,44.416666666666664
2017-05-22,67.95833333333333
2017-05-23,52.44
2017-05-24,55.291666666666664
2017-05-25,73.16666666666667
2017-05-26,58.708333333333336
2017-05-27,49.916666666666664
2017-05-28,37.958333333333336
2017-05-29,36.458333333333336
2017-05-30,86.48
2017-05-31,84.16666666666667
2017-06-01,82.875
2017-06-02,75.29166666666667
2017-06-03,70.375
2017-06-04,65.83333333333333
2017-06-05,75.08333333333333
2017-06-06,78.52
2017-06-07,70.83333333333333
2017-06-08,60.458333333333336
2017-06-09,58.666666666666664
2017-06-10,55.916666666666664
2017-06-11,58.375
2017-06-12,75.20833333333333
2017-06-13,66.92
2017-06-14,63.875
2017-06-15,76.20833333333333
2017-06-16,63.75
2017-06-17,54.583333333333336
2017-06-18,50.666666666666664
2017-06-19,52.791666666666664
2017-06-20,71.84
2017-06-21,74.83333333333333
2017-06-22,72.04166666666667
2017-06-23,69.45833333333333
2017-06-24,66.45833333333333
2017-06-25,64.83333333333333
2017-06-26,76.625
2017-06-27,84.68
2017-06-28,84.625
2017-06-29,69.375
2017-06-30,61.0
2017-07-01,56.333333333333336
2017-07-02,57.041666666666664
2017-07-03,59.125
2017-07-04,68.84
2017-07-05,68.83333333333333
2017-07-06,68.79166666666667
2017-07-07,67.5
2017-07-08,64.0
2017-07-09,63.583333333333336
2017-07-10,73.45833333333333
2017-07-11,73.16
2017-07-12,68.0
2017-07-13,63.833333333333336
2017-07-14,63.291666666666664
2017-07-15,71.125
2017-07-16,80.75
2017-07-17,76.41666666666667
2017-07-18,63.92
2017-07-19,58.166666666666664
2017-07-20,64.45833333333333
2017-07-21,64.95833333333333
2017-07-22,55.791666666666664
2017-07-23,55.708333333333336
2017-07-24,55.458333333333336
2017-07-25,66.8
2017-07-26,65.5
2017-07-27,63.416666666666664
2017-07-28,71.16666666666667
2017-07-29,59.958333333333336
2017-07-30,58.541666666666664
2017-07-31,73.45833333333333
2017-08-01,74.88
2017-08-02,67.08333333333333
2017-08-03,46.708333333333336
2017-08-04,42.5
2017-08-05,54.416666666666664
2017-08-06,45.833333333333336
2017-08-07,51.375
2017-08-08,62.96
2017-08-09,55.833333333333336
2017-08-10,51.916666666666664
2017-08-11,55.916666666666664
2017-08-12,63.208333333333336
2017-08-13,80.79166666666667
2017-08-14,87.91666666666667
2017-08-15,87.0
2017-08-16,73.70833333333333
2017-08-17,70.91666666666667
2017-08-18,72.25
2017-08-19,67.625
2017-08-20,62.583333333333336
2017-08-21,62.458333333333336
2017-08-22,78.4
2017-08-23,72.16666666666667
2017-08-24,68.70833333333333
2017-08-25,70.875
2017-08-26,62.208333333333336
2017-08-27,56.958333333333336
2017-08-28,61.583333333333336
2017-08-29,66.8
2017-08-30,70.20833333333333
2017-08-31,75.16666666666667
2017-09-01,79.83333333333333
2017-09-02,77.95833333333333
2017-09-03,68.0
2017-09-04,83.08333333333333
2017-09-05,80.92
2017-09-06,68.875
2017-09-07,62.791666666666664
2017-09-08,66.25
2017-09-09,57.791666666666664
2017-09-10,56.583333333333336
2017-09-11,61.458333333333336
2017-09-12,44.88
2017-09-13,60.791666666666664
2017-09-14,71.91666666666667
2017-09-15,82.29166666666667
2017-09-16,54.875
2017-09-17,44.083333333333336
2017-09-18,51.583333333333336
2017-09-19,83.24
2017-09-20,74.875
2017-09-21,74.41666666666667
2017-09-22,69.95833333333333
2017-09-23,59.083333333333336
2017-09-24,55.833333333333336
2017-09-25,62.291666666666664
2017-09-26,80.36
2017-09-27,87.125
2017-09-28,86.83333333333333
2017-09-29,82.08333333333333
2017-09-30,75.91666666666667
2017-10-01,75.25
2017-10-02,86.375
2017-10-03,66.56
2017-10-04,63.333333333333336
2017-10-05,61.875
2017-10-06,60.041666666666664
2017-10-07,55.5
2017-10-08,60.666666666666664
2017-10-09,73.66666666666667
2017-10-10,34.56
2017-10-11,31.041666666666668
2017-10-12,50.458333333333336
2017-10-13,63.458333333333336
2017-10-14,43.208333333333336
2017-10-15,40.375
2017-10-16,40.833333333333336
2017-10-17,59.88
2017-10-18,60.958333333333336
2017-10-19,58.166666666666664
2017-10-20,67.83333333333333
2017-10-21,78.125
2017-10-22,64.91666666666667
2017-10-23,74.125
2017-10-24,83.8
2017-10-25,75.29166666666667
2017-10-26,71.04166666666667
2017-10-27,63.708333333333336
2017-10-28,54.958333333333336
2017-10-29,58.375
2017-10-30,69.91666666666667
2017-10-31,47.92
2017-11-01,58.708333333333336
2017-11-02,78.66666666666667
2017-11-03,70.25
2017-11-04,54.791666666666664
2017-11-05,54.125
2017-11-06,57.375
2017-11-07,39.8
2017-11-08,42.625
2017-11-09,40.458333333333336
2017-11-10,46.666666666666664
2017-11-11,46.583333333333336
2017-11-12,60.541666666666664
2017-11-13,52.458333333333336
2017-11-14,58.76
2017-11-15,58.625
2017-11-16,60.75
2017-11-17,71.04166666666667
2017-11-18,54.291666666666664
2017-11-19,50.708333333333336
2017-11-20,64.375
2017-11-21,56.84
2017-11-22,48.5
2017-11-23,44.916666666666664
2017-11-24,43.208333333333336
2017-11-25,45.375
2017-11-26,65.875
2017-11-27,91.125
2017-11-28,43.88
2017-11-29,69.125
2017-11-30,57.791666666666664
2017-12-01,43.75
2017-12-02,34.416666666666664
2017-12-03,33.791666666666664
2017-12-04,39.541666666666664
2017-12-05,23.52
2017-12-06,30.5
2017-12-07,58.75
2017-12-08,56.666666666666664
2017-12-09,37.5
2017-12-10,35.666666666666664
2017-12-11,40.291666666666664
2017-12-12,85.52
2017-12-13,78.08333333333333
2017-12-14,67.625
2017-12-15,61.375
2017-12-16,60.458333333333336
2017-12-17,68.125
2017-12-18,68.375
2017-12-19,36.8
2017-12-20,48.958333333333336
2017-12-21,35.791666666666664
2017-12-22,66.54166666666667
2017-12-23,43.875
2017-12-24,32.791666666666664
2017-12-25,28.541666666666668
2017-12-26,88.88
2017-12-27,85.79166666666667
2017-12-28,86.04166666666667
2017-12-29,76.75
2017-12-30,74.29166666666667
2017-12-31,63.166666666666664
2018-01-01,58.166666666666664
2018-01-02,84.6
2018-01-03,85.79166666666667
2018-01-04,83.125
2018-01-05,80.54166666666667
2018-01-06,73.41666666666667
2018-01-07,71.41666666666667
2018-01-08,79.45833333333333
2018-01-09,59.16
2018-01-10,59.916666666666664
2018-01-11,68.20833333333333
2018-01-12,56.916666666666664
2018-01-13,48.625
2018-01-14,45.791666666666664
2018-01-15,45.25
2018-01-16,46.0
2018-01-17,61.125
2018-01-18,44.458333333333336
2018-01-19,32.208333333333336
2018-01-20,26.375
2018-01-21,24.625
2018-01-22,27.75
2018-01-23,85.96
2018-01-24,80.625
2018-01-25,76.875
2018-01-26,76.83333333333333
2018-01-27,65.29166666666667
2018-01-28,61.958333333333336
2018-01-29,45.333333333333336
2018-01-30,35.56
2018-01-31,37.25
2018-02-01,44.875
2018-02-02,63.041666666666664
2018-02-03,41.666666666666664
2018-02-04,35.125
2018-02-05,58.958333333333336
2018-02-06,74.12
2018-02-07,45.833333333333336
2018-02-08,37.875
2018-02-09,33.333333333333336
2018-02-10,27.125
2018-02-11,24.916666666666668
2018-02-12,27.5
2018-02-13,69.0
2018-02-14,70.45833333333333
2018-02-15,77.41666666666667
2018-02-16,71.04166666666667
2018-02-17,66.70833333333333
2018-02-18,69.58333333333333
2018-02-19,64.625
2018-02-20,78.6
2018-02-21,78.91666666666667
2018-02-22,71.83333333333333
2018-02-23,64.58333333333333
2018-02-24,56.5
2018-02-25,53.125
2018-02-26,59.166666666666664
2018-02-27,89.32
2018-02-28,87.04166666666667
2018-03-01,81.41666666666667
2018-03-02,81.33333333333333
2018-03-03,76.79166666666667
2018-03-04,70.04166666666667
2018-03-05,78.08333333333333
2018-03-06,56.96
2018-03-07,61.5
2018-03-08,62.25
2018-03-09,70.75
2018-03-10,51.625
2018-03-11,50.875
2018-03-12,55.916666666666664
2018-03-13,58.16
2018-03-14,66.54166666666667
2018-03-15,77.83333333333333
2018-03-16,62.375
2018-03-17,55.666666666666664
2018-03-18,67.83333333333333
2018-03-19,65.16666666666667
2018-03-20,32.56
2018-03-21,30.0
2018-03-22,28.875
2018-03-23,27.041666666666668
2018-03-24,23.333333333333332
2018-03-25,23.166666666666668
2018-03-26,32.833333333333336
2018-03-27,55.92
2018-03-28,53.416666666666664
2018-03-29,62.75
2018-03-30,71.70833333333333
2018-03-31,53.458333333333336
2018-04-01,56.125
2018-04-02,59.791666666666664
2018-04-03,76.36
2018-04-04,72.0
2018-04-05,76.04166666666667
2018-04-06,77.95833333333333
2018-04-07,64.45833333333333
2018-04-08,58.833333333333336
2018-04-09,70.08333333333333
2018-04-10,65.92
2018-04-11,60.291666666666664
2018-04-12,73.54166666666667
2018-04-13,76.25
2018-04-14,58.541666666666664
2018-04-15,57.5
2018-04-16,61.333333333333336
2018-04-17,76.36
2018-04-18,77.20833333333333
2018-04-19,78.16666666666667
2018-04-20,80.375
2018-04-21,76.45833333333333
2018-04-22,71.125
2018-04-23,80.16666666666667
2018-04-24,85.72
2018-04-25,80.04166666666667
2018-04-26,68.04166666666667
2018-04-27,64.91666666666667
2018-04-28,57.666666666666664
2018-04-29,58.166666666666664
2018-04-30,61.0
2018-05-01,79.64
2018-05-02,77.70833333333333
2018-05-03,84.125
2018-05-04,83.54166666666667
2018-05-05,82.375
2018-05-06,76.29166666666667
2018-05-07,83.54166666666667
2018-05-08,71.4
2018-05-09,67.75
2018-05-10,67.58333333333333
2018-05-11,79.79166666666667
2018-05-12,66.125
2018-05-13,59.958333333333336
2018-05-14,68.91666666666667
2018-05-15,81.0
2018-05-16,82.41666666666667
2018-05-17,79.08333333333333
2018-05-18,79.91666666666667
2018-05-19,66.04166666666667
2018-05-20,67.0
2018-05-21,74.25
2018-05-22,69.28
2018-05-23,82.75
2018-05-24,79.58333333333333
2018-05-25,68.625
2018-05-26,58.708333333333336
2018-05-27,61.0
2018-05-28,68.08333333333333
2018-05-29,88.68
2018-05-30,83.54166666666667
2018-05-31,78.5
2018-06-01,74.41666666666667
2018-06-02,69.66666666666667
2018-06-03,71.33333333333333
2018-06-04,75.66666666666667
2018-06-05,54.48
2018-06-06,52.833333333333336
2018-06-07,52.416666666666664
2018-06-08,49.5
2018-06-09,44.583333333333336
2018-06-10,62.416666666666664
2018-06-11,82.25
2018-06-12,75.4
2018-06-13,82.70833333333333
2018-06-14,74.16666666666667
2018-06-15,61.833333333333336
2018-06-16,53.416666666666664
2018-06-17,52.041666666666664
2018-06-18,61.208333333333336
2018-06-19,53.8
2018-06-20,53.083333333333336
2018-06-21,48.833333333333336
2018-06-22,60.25
2018-06-23,53.416666666666664
2018-06-24,61.083333333333336
2018-06-25,55.5
2018-06-26,68.4
2018-06-27,68.0
2018-06-28,67.0
2018-06-29,84.125
2018-06-30,75.625
2018-07-01,63.875
2018-07-02,72.66666666666667
2018-07-03,77.44
2018-07-04,72.375
2018-07-05,73.45833333333333
2018-07-06,67.79166666666667
2018-07-07,59.458333333333336
2018-07-08,65.16666666666667
2018-07-09,67.45833333333333
2018-07-10,79.08
2018-07-11,75.625
2018-07-12,79.875
2018-07-13,75.08333333333333
2018-07-14,67.375
2018-07-15,64.45833333333333
2018-07-16,78.83333333333333
2018-07-17,56.88
2018-07-18,63.333333333333336
2018-07-19,52.875
2018-07-20,50.333333333333336
2018-07-21,42.666666666666664
2018-07-22,42.0
2018-07-23,50.875
2018-07-24,82.4
2018-07-25,78.83333333333333
2018-07-26,70.91666666666667
2018-07-27,69.66666666666667
2018-07-28,56.291666666666664
2018-07-29,54.541666666666664
2018-07-30,61.75
2018-07-31,86.28
2018-08-01,85.54166666666667
2018-08-02,79.875
2018-08-03,84.125
2018-08-04,78.04166666666667
2018-08-05,75.5
2018-08-06,81.75
2018-08-07,69.04
2018-08-08,84.33333333333333
2018-08-09,72.20833333333333
2018-08-10,70.54166666666667
2018-08-11,69.58333333333333
2018-08-12,60.458333333333336
2018-08-13,68.25
2018-08-14,78.08
2018-08-15,69.5
2018-08-16,60.666666666666664
2018-08-17,57.708333333333336
2018-08-18,51.75
2018-08-19,49.166666666666664
2018-08-20,55.791666666666664
2018-08-21,73.72
2018-08-22,81.41666666666667
2018-08-23,73.70833333333333
2018-08-24,68.54166666666667
2018-08-25,63.375
2018-08-26,60.458333333333336
2018-08-27,69.25
2018-08-28,68.96
2018-08-29,62.916666666666664
2018-08-30,61.708333333333336
2018-08-31,58.208333333333336
2018-09-01,54.833333333333336
2018-09-02,56.958333333333336
2018-09-03,58.875
2018-09-04,54.04
2018-09-05,64.125
2018-09-06,74.83333333333333
2018-09-07,57.25
2018-09-08,48.583333333333336
2018-09-09,47.375
2018-09-10,51.875
2018-09-11,76.4
2018-09-12,84.5
2018-09-13,82.16666666666667
2018-09-14,74.83333333333333
2018-09-15,64.16666666666667
2018-09-16,62.208333333333336
2018-09-17,70.95833333333333
2018-09-18,77.64
2018-09-19,79.5
2018-09-20,79.79166666666667
2018-09-21,86.5
2018-09-22,75.125
2018-09-23,70.0
2018-09-24,75.08333333333333
2018-09-25,82.52
2018-09-26,80.66666666666667
2018-09-27,81.25
2018-09-28,79.875
2018-09-29,68.16666666666667
2018-09-30,68.75
2018-10-01,73.5
2018-10-02,84.48
2018-10-03,86.0
2018-10-04,85.58333333333333
2018-10-05,82.83333333333333
2018-10-06,74.66666666666667
2018-10-07,69.16666666666667
2018-10-08,81.95833333333333
2018-10-09,60.72
2018-10-10,62.333333333333336
2018-10-11,81.08333333333333
2018-10-12,66.25
2018-10-13,55.291666666666664
2018-10-14,53.958333333333336
2018-10-15,72.08333333333333
2018-10-16,91.2
2018-10-17,86.33333333333333
2018-10-18,87.04166666666667
2018-10-19,82.33333333333333
2018-10-20,73.83333333333333
2018-10-21,74.125
2018-10-22,82.58333333333333
2018-10-23,65.44
2018-10-24,65.125
2018-10-25,64.41666666666667
2018-10-26,60.916666666666664
2018-10-27,55.166666666666664
2018-10-28,52.0
2018-10-29,64.54166666666667
2018-10-30,83.52
2018-10-31,86.91666666666667
2018-11-01,83.83333333333333
2018-11-02,81.79166666666667
2018-11-03,71.79166666666667
2018-11-04,80.58333333333333
2018-11-05,90.25
2018-11-06,83.4
2018-11-07,82.08333333333333
2018-11-08,81.25
2018-11-09,76.41666666666667
2018-11-10,66.70833333333333
2018-11-11,66.70833333333333
2018-11-12,76.16666666666667
2018-11-13,34.96
2018-11-14,50.291666666666664
2018-11-15,59.916666666666664
2018-11-16,46.583333333333336
2018-11-17,37.75
2018-11-18,34.625
2018-11-19,57.041666666666664
2018-11-20,82.96
2018-11-21,65.875
2018-11-22,48.375
2018-11-23,49.583333333333336
2018-11-24,46.833333333333336
2018-11-25,71.83333333333333
2018-11-26,68.16666666666667
2018-11-27,87.4
2018-11-28,79.66666666666667
2018-11-29,71.04166666666667
2018-11-30,64.5
2018-12-01,56.0
2018-12-02,50.75
2018-12-03,62.625
2018-12-04,66.12
2018-12-05,63.916666666666664
2018-12-06,69.25
2018-12-07,90.16666666666667
2018-12-08,67.45833333333333
2018-12-09,60.625
2018-12-10,66.33333333333333
2018-12-11,67.24
2018-12-12,64.79166666666667
2018-12-13,66.58333333333333
2018-12-14,73.45833333333333
2018-12-15,64.45833333333333
2018-12-16,59.833333333333336
2018-12-17,72.45833333333333
2018-12-18,75.68
2018-12-19,79.625
2018-12-20,80.79166666666667
2018-12-21,75.20833333333333
2018-12-22,61.125
2018-12-23,59.583333333333336
2018-12-24,17.208333333333332
2018-12-25,33.6
2018-12-26,79.75
2018-12-27,81.29166666666667
2018-12-28,81.16666666666667
2018-12-29,73.45833333333333
2018-12-30,68.29166666666667
2018-12-31,16.916666666666668
2019-01-01,28.76
2019-01-02,83.54166666666667
2019-01-03,85.5
2019-01-04,81.20833333333333
2019-01-05,70.58333333333333
2019-01-06,72.375
2019-01-07,80.91666666666667
2019-01-08,77.32
2019-01-09,76.79166666666667
2019-01-10,86.08333333333333
2019-01-11,78.33333333333333
2019-01-12,66.66666666666667
2019-01-13,68.54166666666667
2019-01-14,76.5
2019-01-15,87.32
2019-01-16,84.41666666666667
2019-01-17,81.45833333333333
2019-01-18,78.41666666666667
2019-01-19,71.58333333333333
2019-01-20,70.41666666666667
2019-01-21,77.375
2019-01-22,78.2
2019-01-23,76.625
2019-01-24,77.625
2019-01-25,73.04166666666667
2019-01-26,66.25
2019-01-27,66.04166666666667
2019-01-28,83.45833333333333
2019-01-29,75.8
2019-01-30,61.75
2019-01-31,68.875
2019-02-01,66.75
2019-02-02,61.416666666666664
2019-02-03,36.5
2019-02-04,45.625
2019-02-05,80.56
2019-02-06,76.29166666666667
2019-02-07,71.33333333333333
2019-02-08,73.45833333333333
2019-02-09,69.58333333333333
2019-02-10,62.75
2019-02-11,66.70833333333333
2019-02-12,69.88
2019-02-13,68.54166666666667
2019-02-14,66.875
2019-02-15,64.75
2019-02-16,59.166666666666664
2019-02-17,59.25
2019-02-18,80.16666666666667
2019-02-19,82.28
2019-02-20,74.91666666666667
2019-02-21,71.25
2019-02-22,69.83333333333333
2019-02-23,69.04166666666667
2019-02-24,82.04166666666667
2019-02-25,73.54166666666667
2019-02-26,87.76
2019-02-27,81.29166666666667
2019-02-28,79.91666666666667
2019-03-01,78.25
2019-03-02,70.91666666666667
2019-03-03,69.91666666666667
2019-03-04,78.91666666666667
2019-03-05,86.84
2019-03-06,87.08333333333333
2019-03-07,86.875
2019-03-08,83.125
2019-03-09,79.83333333333333
2019-03-10,76.25
2019-03-11,81.95833333333333
2019-03-12,84.52
2019-03-13,79.54166666666667
2019-03-14,78.04166666666667
2019-03-15,77.375
2019-03-16,81.95833333333333
2019-03-17,75.04166666666667
2019-03-18,84.5
2019-03-19,86.24
2019-03-20,85.16666666666667
2019-03-21,87.16666666666667
2019-03-22,79.625
2019-03-23,72.95833333333333
2019-03-24,69.33333333333333
2019-03-25,75.66666666666667
2019-03-26,42.04
2019-03-27,45.416666666666664
2019-03-28,41.958333333333336
2019-03-29,42.5
2019-03-30,38.958333333333336
2019-03-31,36.541666666666664
2019-04-01,44.541666666666664
2019-04-02,61.24
2019-04-03,67.20833333333333
2019-04-04,49.75
2019-04-05,39.25
2019-04-06,34.541666666666664
2019-04-07,34.916666666666664
2019-04-08,41.625
2019-04-09,81.8
2019-04-10,82.29166666666667
2019-04-11,82.66666666666667
2019-04-12,74.29166666666667
2019-04-13,62.666666666666664
2019-04-14,61.25
2019-04-15,71.70833333333333
2019-04-16,78.16
2019-04-17,80.41666666666667
2019-04-18,78.95833333333333
2019-04-19,75.125
2019-04-20,72.41666666666667
2019-04-21,69.54166666666667
2019-04-22,76.79166666666667
2019-04-23,75.96
2019-04-24,68.75
2019-04-25,64.66666666666667
2019-04-26,65.54166666666667
2019-04-27,51.75
2019-04-28,48.791666666666664
2019-04-29,53.75
2019-04-30,62.12
2019-05-01,61.083333333333336
2019-05-02,63.875
2019-05-03,82.58333333333333
2019-05-04,73.375
2019-05-05,69.16666666666667
2019-05-06,71.54166666666667
2019-05-07,32.84
2019-05-08,31.166666666666668
2019-05-09,34.708333333333336
2019-05-10,36.958333333333336
2019-05-11,48.125
2019-05-12,51.416666666666664
2019-05-13,56.958333333333336
2019-05-14,67.0
